task,init_index,success,completion_rate,total_plan_ms,total_exec_ms,total_steps,wall_ms,seg0_plan_ms,seg0_exec_ms,seg0_ok,seg1_plan_ms,seg1_exec_ms,seg1_ok,seg2_plan_ms,seg2_exec_ms,seg2_ok,seg3_plan_ms,seg3_exec_ms,seg3_ok,seg4_plan_ms,seg4_exec_ms,seg4_ok,seg5_plan_ms,seg5_exec_ms,seg5_ok,seg6_plan_ms,seg6_exec_ms,seg6_ok,fail_reason
pick_up_the_butter_and_place_it_in_the_basket,0,1,1.0000,8691.7,15005.6,729,24651.9,8046.7,96.9,1,105.3,2046.7,1,106.9,3127.1,1,110.4,2322.3,1,111.4,3211.0,1,105.2,2755.6,1,105.8,1446.1,1,
pick_up_the_butter_and_place_it_in_the_basket,1,1,1.0000,884.9,16003.6,742,17878.6,132.2,86.2,1,122.8,2217.8,1,114.0,3212.8,1,122.1,2537.1,1,110.8,3708.2,1,165.1,2840.8,1,118.0,1400.6,1,
pick_up_the_butter_and_place_it_in_the_basket,2,1,1.0000,872.4,14646.0,704,16515.4,138.3,104.1,1,118.4,2348.6,1,108.8,2878.9,1,108.1,2127.2,1,109.6,3252.7,1,180.2,2532.3,1,109.1,1402.1,1,
pick_up_the_butter_and_place_it_in_the_basket,3,1,1.0000,847.9,14078.2,676,15930.6,124.1,96.3,1,113.7,1540.2,1,110.6,2995.2,1,106.8,2252.3,1,113.4,2807.3,1,161.3,2792.9,1,118.1,1594.1,1,
pick_up_the_butter_and_place_it_in_the_basket,4,1,1.0000,850.4,15187.0,726,17018.0,113.7,82.2,1,106.7,2628.2,1,126.5,2908.5,1,110.3,2078.4,1,105.0,3269.7,1,175.8,2739.2,1,112.5,1480.8,1,
pick_up_the_butter_and_place_it_in_the_basket,5,1,1.0000,814.6,15921.6,751,17794.7,118.0,77.1,1,104.4,2246.3,1,105.3,3288.5,1,116.7,2498.6,1,102.7,3972.7,1,162.0,2407.4,1,105.4,1431.0,1,
pick_up_the_butter_and_place_it_in_the_basket,6,1,1.0000,914.7,16499.3,740,18431.1,137.4,98.0,1,129.2,2400.6,1,123.9,3436.5,1,133.5,2526.4,1,125.2,3738.2,1,159.7,2839.9,1,105.8,1459.8,1,
pick_up_the_butter_and_place_it_in_the_basket,7,1,1.0000,825.2,14919.9,705,16770.1,121.1,89.1,1,109.6,2042.7,1,107.8,3050.4,1,115.1,2205.5,1,106.4,3209.1,1,158.9,2833.9,1,106.2,1489.0,1,
pick_up_the_butter_and_place_it_in_the_basket,8,1,1.0000,831.5,15098.0,721,16909.1,115.1,83.4,1,108.2,2258.0,1,111.6,2948.1,1,106.6,2117.6,1,105.5,3397.6,1,171.3,2872.4,1,113.2,1420.9,1,
pick_up_the_butter_and_place_it_in_the_basket,9,1,1.0000,971.5,15335.2,693,17339.1,174.4,87.5,1,118.7,2126.9,1,125.5,3241.9,1,132.3,2409.5,1,126.9,3476.8,1,169.2,2565.2,1,124.6,1427.5,1,
pick_up_the_butter_and_place_it_in_the_basket,10,1,1.0000,892.8,14401.6,693,16300.4,195.3,81.1,1,105.9,1388.2,1,109.3,3250.5,1,103.7,2600.3,1,109.0,2943.2,1,155.5,2700.6,1,114.2,1437.7,1,
pick_up_the_butter_and_place_it_in_the_basket,11,1,1.0000,827.3,14813.1,705,16664.8,122.3,92.8,1,112.0,2153.0,1,107.7,2955.9,1,108.1,2202.1,1,112.2,3166.1,1,157.8,2806.5,1,107.1,1436.7,1,
pick_up_the_butter_and_place_it_in_the_basket,12,1,1.0000,827.5,14793.6,705,16599.6,123.3,89.9,1,113.5,1654.4,1,110.2,3305.2,1,116.2,2605.7,1,108.8,3040.8,1,150.3,2665.2,1,105.3,1432.5,1,
pick_up_the_butter_and_place_it_in_the_basket,13,1,1.0000,808.2,13758.7,662,15538.2,113.6,81.1,1,105.0,1350.6,1,111.6,3112.9,1,105.2,2396.5,1,108.2,2761.4,1,159.4,2618.7,1,105.2,1437.4,1,
pick_up_the_butter_and_place_it_in_the_basket,14,1,1.0000,841.2,14109.7,677,15964.7,138.8,98.4,1,113.4,1342.1,1,113.7,3227.4,1,106.6,2460.0,1,112.6,2774.4,1,152.3,2781.7,1,103.9,1425.7,1,
pick_up_the_butter_and_place_it_in_the_basket,15,1,1.0000,843.9,14842.8,698,16726.2,118.8,90.2,1,111.4,2272.1,1,111.4,2910.5,1,108.3,2079.7,1,124.5,3341.4,1,152.2,2737.7,1,117.2,1411.2,1,
pick_up_the_butter_and_place_it_in_the_basket,16,1,1.0000,852.5,14928.6,687,16802.8,119.2,90.3,1,110.6,1726.7,1,126.0,3338.8,1,132.1,2545.7,1,106.9,3090.2,1,148.3,2639.2,1,109.4,1497.7,1,
pick_up_the_butter_and_place_it_in_the_basket,17,1,1.0000,806.3,14182.4,679,15945.6,111.6,80.8,1,105.5,1691.5,1,106.3,2969.9,1,114.6,2247.6,1,108.3,2846.4,1,146.2,2902.8,1,113.8,1443.6,1,
pick_up_the_butter_and_place_it_in_the_basket,18,1,1.0000,849.8,15854.1,733,17706.9,111.6,80.8,1,103.6,2311.3,1,105.8,3172.8,1,132.8,2416.2,1,119.6,3794.7,1,167.8,2679.4,1,108.6,1398.8,1,
pick_up_the_butter_and_place_it_in_the_basket,19,1,1.0000,823.2,14600.6,699,16410.3,117.8,89.6,1,108.4,1411.2,1,107.3,3245.5,1,111.6,2535.6,1,117.0,2909.1,1,155.7,2929.7,1,105.5,1479.8,1,
pick_up_the_butter_and_place_it_in_the_basket,20,1,1.0000,815.9,15722.4,756,17523.6,122.3,92.3,1,110.8,2395.5,1,108.7,3012.7,1,106.2,2345.0,1,109.8,3587.6,1,151.6,2850.6,1,106.6,1438.6,1,
pick_up_the_butter_and_place_it_in_the_basket,21,1,1.0000,828.9,14350.0,693,16137.0,123.9,89.1,1,112.4,1810.5,1,112.9,2988.9,1,104.8,2337.6,1,107.6,3099.5,1,161.7,2599.0,1,105.6,1425.3,1,
pick_up_the_butter_and_place_it_in_the_basket,22,1,1.0000,888.5,15481.5,717,17372.7,138.1,97.9,1,131.5,2266.1,1,111.3,3001.0,1,106.6,2322.2,1,108.9,3424.0,1,169.6,2796.7,1,122.5,1573.6,1,
pick_up_the_butter_and_place_it_in_the_basket,23,1,1.0000,873.6,15743.0,738,17629.1,119.6,89.3,1,111.1,1691.7,1,112.7,3466.2,1,113.0,2826.6,1,105.7,3812.3,1,180.3,2478.9,1,131.0,1378.0,1,
pick_up_the_butter_and_place_it_in_the_basket,24,1,1.0000,811.3,15071.0,721,16845.6,114.1,80.9,1,106.2,2155.6,1,111.3,2983.5,1,108.4,2297.5,1,105.4,3254.9,1,157.7,2831.1,1,108.2,1467.5,1,
pick_up_the_butter_and_place_it_in_the_basket,25,1,1.0000,816.0,13980.0,678,15766.2,118.1,88.6,1,109.7,1506.8,1,106.1,3030.5,1,109.9,2345.5,1,105.5,2791.5,1,163.2,2802.2,1,103.5,1414.9,1,
pick_up_the_butter_and_place_it_in_the_basket,26,1,1.0000,862.5,14999.0,695,16884.8,119.6,91.6,1,111.4,1483.3,1,111.6,3295.7,1,105.2,2623.6,1,112.4,2966.0,1,171.5,2963.3,1,130.7,1575.6,1,
pick_up_the_butter_and_place_it_in_the_basket,27,1,1.0000,954.1,15745.0,700,17866.2,127.6,88.3,1,120.7,2072.3,1,124.8,3242.1,1,162.3,2349.6,1,120.3,3365.9,1,174.9,3030.5,1,123.5,1596.4,1,
pick_up_the_butter_and_place_it_in_the_basket,28,1,1.0000,879.5,14741.7,701,16606.2,130.3,88.0,1,120.3,2158.2,1,126.9,3061.6,1,114.5,2220.8,1,103.4,3214.1,1,159.3,2551.9,1,124.8,1447.1,1,
pick_up_the_butter_and_place_it_in_the_basket,29,1,1.0000,839.2,14593.6,693,16443.5,120.8,90.4,1,111.7,1879.6,1,109.8,3043.3,1,114.1,2211.7,1,109.2,2967.9,1,158.8,2914.2,1,114.8,1486.3,1,
pick_up_the_butter_and_place_it_in_the_basket,30,1,1.0000,942.4,15704.4,696,17724.7,140.5,87.8,1,123.2,1883.1,1,122.5,3395.3,1,131.8,2490.5,1,124.8,3412.2,1,172.7,2846.9,1,126.8,1588.6,1,
pick_up_the_butter_and_place_it_in_the_basket,31,1,1.0000,839.4,15194.8,734,17015.5,117.6,112.9,1,105.4,2203.3,1,127.6,3150.9,1,114.8,2353.7,1,105.0,3256.9,1,158.5,2698.6,1,110.7,1418.5,1,
pick_up_the_butter_and_place_it_in_the_basket,32,1,1.0000,822.1,14472.6,698,16278.3,114.3,80.4,1,106.3,2274.2,1,104.7,2916.5,1,114.7,2061.7,1,104.1,3180.3,1,165.0,2539.5,1,113.1,1420.0,1,
pick_up_the_butter_and_place_it_in_the_basket,33,1,1.0000,843.4,15508.6,742,17333.2,142.7,89.6,1,110.2,1929.6,1,106.0,3266.5,1,113.7,2529.2,1,103.2,3675.3,1,159.5,2620.4,1,108.1,1397.9,1,
pick_up_the_butter_and_place_it_in_the_basket,34,1,1.0000,859.1,15926.0,740,17862.2,112.8,86.4,1,123.5,1732.4,1,105.0,3691.7,1,123.5,2784.6,1,100.8,3645.1,1,169.7,2460.8,1,124.0,1525.1,1,
pick_up_the_butter_and_place_it_in_the_basket,35,1,1.0000,822.3,15144.0,726,16967.9,119.5,89.9,1,111.6,2057.1,1,109.1,3191.0,1,112.3,2324.9,1,106.0,3283.7,1,162.0,2742.1,1,101.8,1455.3,1,
pick_up_the_butter_and_place_it_in_the_basket,36,1,1.0000,887.7,14805.6,706,16715.9,118.5,89.9,1,111.4,2127.3,1,165.2,3008.7,1,108.2,2273.7,1,109.6,3322.5,1,164.3,2572.2,1,110.6,1411.4,1,
pick_up_the_butter_and_place_it_in_the_basket,37,1,1.0000,824.2,14852.9,706,16678.6,118.2,91.1,1,111.2,2089.9,1,113.9,2971.6,1,112.4,2169.7,1,114.7,3187.8,1,144.5,2822.3,1,109.2,1520.4,1,
pick_up_the_butter_and_place_it_in_the_basket,38,1,1.0000,796.7,15627.4,744,17458.5,114.4,82.4,1,107.3,2193.0,1,106.8,3245.6,1,103.8,2490.2,1,107.3,3849.3,1,149.3,2416.5,1,107.8,1350.4,1,
pick_up_the_butter_and_place_it_in_the_basket,39,1,1.0000,971.2,15811.9,721,17749.6,138.8,98.4,1,133.6,1704.5,1,123.4,3448.4,1,174.6,2939.3,1,131.3,3302.2,1,155.5,2847.1,1,114.0,1472.0,1,
pick_up_the_butter_and_place_it_in_the_basket,40,1,1.0000,813.6,15037.4,723,16843.8,118.7,89.1,1,111.2,2331.8,1,111.7,2935.1,1,107.3,2098.1,1,101.4,3394.5,1,152.9,2764.1,1,110.3,1424.7,1,
pick_up_the_butter_and_place_it_in_the_basket,41,1,1.0000,845.1,14233.4,693,16035.9,110.7,79.0,1,103.2,1569.1,1,104.4,2982.2,1,113.6,2305.8,1,109.2,2944.9,1,188.9,2875.2,1,115.0,1477.2,1,
pick_up_the_butter_and_place_it_in_the_basket,42,1,1.0000,815.1,14908.9,718,16700.1,119.6,88.5,1,112.8,1785.5,1,108.5,3185.7,1,111.3,2521.3,1,107.3,3165.7,1,143.2,2726.8,1,112.3,1435.4,1,
pick_up_the_butter_and_place_it_in_the_basket,43,1,1.0000,825.2,13984.6,668,15802.1,118.0,88.3,1,113.2,1464.9,1,108.3,3098.4,1,110.6,2388.1,1,107.9,2970.1,1,162.2,2549.2,1,104.9,1425.7,1,
pick_up_the_butter_and_place_it_in_the_basket,44,1,1.0000,839.3,15494.2,729,17342.6,114.2,81.4,1,108.4,2032.7,1,112.6,3125.9,1,105.9,2355.7,1,108.9,3347.6,1,165.8,2987.7,1,123.5,1563.2,1,
pick_up_the_butter_and_place_it_in_the_basket,45,1,1.0000,926.5,15813.7,716,17816.9,129.5,88.1,1,121.8,2699.2,1,131.0,3209.0,1,124.9,2218.7,1,124.9,3673.0,1,184.1,2525.1,1,110.2,1400.8,1,
pick_up_the_butter_and_place_it_in_the_basket,46,1,1.0000,889.8,14147.2,685,16010.5,123.4,81.9,1,109.8,1362.1,1,112.6,3294.3,1,115.9,2519.8,1,120.5,2806.2,1,193.1,2685.7,1,114.5,1397.2,1,
pick_up_the_butter_and_place_it_in_the_basket,47,1,1.0000,837.2,14370.5,699,16177.5,119.1,89.8,1,113.3,1568.2,1,113.5,3178.2,1,105.4,2379.8,1,113.4,2952.0,1,137.9,2797.6,1,134.6,1404.8,1,
pick_up_the_butter_and_place_it_in_the_basket,48,1,1.0000,858.7,14546.5,704,16320.9,123.7,89.1,1,109.2,1988.0,1,104.5,2979.1,1,108.9,2226.2,1,108.2,3229.9,1,190.0,2563.6,1,114.1,1470.5,1,
pick_up_the_butter_and_place_it_in_the_basket,49,1,1.0000,831.9,14297.4,685,16144.8,117.8,80.8,1,107.8,1854.0,1,112.5,2992.8,1,108.1,2235.9,1,111.9,3080.0,1,162.7,2613.9,1,111.2,1440.0,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,1.0000,853.5,14877.4,704,16726.7,112.3,86.0,1,103.6,1658.0,1,111.6,3212.8,1,108.3,2490.0,1,137.9,3122.4,1,163.1,2820.2,1,116.8,1487.9,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,1,1,1.0000,855.4,14742.2,701,16592.7,113.8,80.8,1,104.8,2193.2,1,127.6,2995.0,1,115.8,2204.9,1,104.2,3350.5,1,180.6,2480.7,1,108.6,1437.1,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,2,1,1.0000,811.1,14686.1,698,16510.8,108.0,80.9,1,99.7,1910.6,1,107.0,3119.4,1,114.6,2388.2,1,106.2,3229.5,1,171.5,2545.6,1,104.1,1411.9,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,3,1,1.0000,894.2,15779.2,750,17676.6,116.7,89.9,1,108.8,2483.9,1,165.4,3136.9,1,113.6,2428.9,1,107.4,3528.7,1,154.1,2632.0,1,128.3,1478.8,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,4,1,1.0000,876.5,15050.1,718,16920.1,161.0,83.5,1,106.2,1559.5,1,110.9,3317.5,1,105.4,2718.7,1,122.6,3112.1,1,156.1,2733.2,1,114.3,1525.7,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,5,1,1.0000,816.3,16042.7,749,17879.9,121.8,93.8,1,112.5,1937.0,1,104.1,3392.3,1,113.4,2802.8,1,103.0,3892.0,1,156.4,2525.6,1,105.2,1399.2,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,6,1,1.0000,814.4,15961.5,751,17795.7,112.8,81.0,1,103.7,2012.2,1,113.2,3235.9,1,107.4,2693.5,1,109.3,3898.3,1,159.2,2658.1,1,108.8,1382.4,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,7,1,1.0000,825.0,16125.5,756,18020.3,120.2,94.1,1,113.4,2383.8,1,112.3,3216.6,1,105.0,2539.0,1,109.3,3823.9,1,159.2,2598.2,1,105.7,1470.0,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,8,1,1.0000,857.2,15167.3,724,17006.0,140.7,100.0,1,132.2,1919.9,1,109.2,3302.9,1,104.7,2560.0,1,114.2,3242.1,1,149.1,2617.9,1,107.1,1424.4,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,9,1,1.0000,831.3,16020.6,754,17888.1,123.3,92.0,1,110.7,2064.5,1,114.0,3264.2,1,114.3,2643.1,1,106.9,3867.0,1,149.4,2634.4,1,112.6,1455.3,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,10,1,1.0000,831.7,15010.5,709,16830.0,119.1,90.4,1,107.7,2389.0,1,105.4,2965.5,1,114.2,2134.1,1,105.7,3409.7,1,164.6,2520.6,1,115.0,1501.1,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,11,1,1.0000,837.1,13712.4,658,15571.3,120.6,91.9,1,112.8,1369.1,1,109.5,3057.7,1,113.8,2382.8,1,106.3,2788.0,1,164.8,2546.6,1,109.3,1476.4,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,12,1,1.0000,883.8,14902.6,711,16763.3,112.4,83.2,1,104.3,1580.6,1,103.9,3246.2,1,165.3,2601.0,1,111.6,3115.5,1,170.7,2799.4,1,115.7,1476.7,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,13,1,1.0000,859.3,14169.4,677,16033.1,120.7,84.2,1,104.8,1822.7,1,113.5,2985.7,1,113.2,2277.7,1,137.3,2770.5,1,157.4,2770.8,1,112.4,1457.9,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,14,1,1.0000,808.0,14423.6,695,16199.8,119.3,92.8,1,110.6,1460.4,1,119.8,3247.7,1,107.4,2512.1,1,101.8,2977.1,1,145.4,2689.5,1,103.7,1443.9,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,15,1,1.0000,800.0,15803.6,748,17614.3,111.1,81.7,1,102.4,2065.1,1,103.5,3199.8,1,120.3,2637.8,1,101.2,3869.1,1,157.8,2560.8,1,103.8,1389.3,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,16,1,1.0000,804.4,14572.6,695,16365.5,121.2,92.4,1,118.8,1649.4,1,107.5,3168.8,1,101.6,2455.0,1,108.3,3167.1,1,140.1,2584.8,1,106.8,1455.1,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,17,1,1.0000,927.6,13930.4,666,15860.3,133.8,91.0,1,129.8,1786.2,1,116.6,2949.5,1,102.0,2249.6,1,169.6,2769.8,1,157.1,2619.8,1,118.7,1464.4,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,18,1,1.0000,829.8,15405.8,731,17236.1,121.0,90.4,1,109.6,2119.2,1,107.4,3070.9,1,114.0,2536.4,1,102.0,3691.0,1,163.3,2465.3,1,112.5,1432.7,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,19,1,1.0000,861.0,15014.4,714,16863.7,120.9,91.3,1,111.5,1506.3,1,110.3,3404.2,1,144.1,2731.7,1,104.1,3028.7,1,163.6,2749.9,1,106.5,1502.4,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,20,1,1.0000,849.5,15371.0,731,17214.8,118.3,91.3,1,107.6,1664.3,1,103.3,3452.5,1,113.7,2887.7,1,103.7,3054.8,1,197.5,2731.6,1,105.4,1488.7,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,21,1,1.0000,820.6,15275.7,719,17091.7,119.1,90.3,1,110.0,2143.3,1,104.2,3104.1,1,107.8,2401.8,1,110.2,3423.7,1,161.2,2624.7,1,108.3,1487.9,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,22,1,1.0000,838.1,14767.0,699,16591.9,119.1,91.1,1,113.2,2207.2,1,110.9,2942.1,1,106.2,2239.8,1,108.0,3302.8,1,166.7,2525.1,1,114.1,1459.0,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,23,1,1.0000,835.1,16213.7,754,18053.7,114.0,82.7,1,103.5,2088.6,1,107.4,3324.2,1,107.8,2858.9,1,110.6,3937.5,1,177.8,2485.4,1,114.1,1436.5,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,24,1,1.0000,840.8,15637.7,735,17511.9,122.3,91.6,1,110.0,2244.2,1,109.7,3184.4,1,113.3,2368.1,1,109.3,3411.4,1,162.8,2803.6,1,113.4,1534.4,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,25,1,1.0000,845.5,15571.5,738,17410.7,118.6,93.1,1,110.8,2416.9,1,110.7,3128.4,1,113.2,2428.8,1,107.6,3499.8,1,177.2,2543.3,1,107.5,1461.3,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,26,1,1.0000,809.3,14987.9,710,16772.1,125.7,95.7,1,114.5,2290.0,1,101.5,2915.1,1,107.0,2147.8,1,103.9,3323.3,1,146.8,2744.2,1,109.8,1471.8,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,27,1,1.0000,829.8,14000.8,674,15800.6,114.9,86.5,1,105.4,1575.1,1,104.8,3027.2,1,115.8,2272.7,1,115.5,3006.3,1,159.2,2566.6,1,114.1,1466.4,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,28,1,1.0000,817.3,14414.1,696,16204.1,124.2,91.5,1,109.5,1478.4,1,110.2,3131.0,1,102.5,2495.2,1,110.5,3025.5,1,155.7,2735.6,1,104.6,1456.9,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,29,1,1.0000,806.0,15187.2,731,16970.9,119.2,93.2,1,109.8,1723.1,1,110.0,3299.6,1,104.1,2643.2,1,111.0,3194.9,1,139.9,2741.8,1,112.0,1491.4,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,30,1,1.0000,809.5,14120.8,676,15919.6,114.1,82.9,1,108.9,1343.0,1,105.0,3241.6,1,113.9,2498.7,1,105.0,2744.2,1,151.9,2753.8,1,110.8,1456.5,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,31,1,1.0000,827.0,14358.2,693,16168.4,110.4,81.7,1,103.0,2075.2,1,117.9,2968.7,1,110.8,2147.1,1,99.6,3202.2,1,177.1,2460.8,1,108.2,1422.6,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,32,1,1.0000,876.9,15012.5,726,16895.8,110.8,86.6,1,145.7,1923.8,1,105.4,3227.0,1,108.2,2485.8,1,111.4,3234.6,1,180.3,2586.4,1,115.1,1468.2,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,33,1,1.0000,804.8,15389.7,740,17198.6,112.9,89.6,1,100.4,2094.1,1,106.6,3207.6,1,126.8,2418.3,1,105.6,3833.9,1,148.0,2399.4,1,104.4,1346.8,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,34,1,1.0000,816.0,14456.2,695,16258.0,109.7,81.6,1,101.8,1593.8,1,103.4,3095.1,1,106.3,2409.1,1,108.4,3076.1,1,181.1,2712.0,1,105.3,1488.6,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,35,1,1.0000,820.7,14654.4,703,16468.6,118.5,82.8,1,106.4,1858.0,1,109.4,3053.6,1,104.1,2283.1,1,108.6,3121.0,1,157.5,2737.2,1,116.3,1518.7,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,36,1,1.0000,843.1,16053.3,747,17884.7,121.4,91.9,1,118.6,2060.9,1,105.6,3297.1,1,113.0,2681.6,1,101.1,3834.9,1,178.6,2668.3,1,104.9,1418.6,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,37,1,1.0000,838.3,14962.8,710,16779.9,119.0,89.6,1,109.2,1926.9,1,134.0,3114.5,1,109.5,2252.9,1,104.3,3278.5,1,156.8,2808.4,1,105.5,1492.0,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,38,1,1.0000,865.5,15350.0,715,17216.8,120.6,91.2,1,110.6,2407.4,1,139.4,2902.8,1,110.1,2143.8,1,102.0,3362.2,1,167.6,2745.7,1,115.2,1696.9,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,39,1,1.0000,903.3,14233.4,678,16136.7,137.3,138.2,1,171.9,1486.2,1,105.1,3074.6,1,111.4,2373.2,1,103.4,2882.9,1,166.6,2760.3,1,107.7,1518.0,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,40,1,1.0000,799.4,15057.9,709,16855.8,110.3,82.6,1,103.4,2460.4,1,107.5,2916.6,1,112.7,2123.4,1,101.3,3506.1,1,153.4,2553.8,1,110.8,1415.1,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,41,1,1.0000,824.8,15500.8,735,17325.8,116.8,91.8,1,109.6,1771.8,1,107.0,3272.7,1,112.0,2676.1,1,100.3,3736.9,1,175.5,2570.6,1,103.7,1380.9,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,42,1,1.0000,799.7,15490.6,739,17266.5,114.3,82.2,1,104.9,2175.8,1,115.1,3213.2,1,104.0,2517.0,1,114.6,3368.9,1,133.9,2647.7,1,113.0,1485.8,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,43,1,1.0000,790.8,15300.3,724,17080.0,112.0,82.8,1,102.0,1683.3,1,104.8,3346.9,1,111.7,2709.9,1,105.2,3180.3,1,155.4,2802.8,1,99.7,1494.2,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,44,1,1.0000,780.5,14833.4,718,16569.6,108.8,79.0,1,99.2,1968.4,1,100.5,2995.5,1,111.3,2262.7,1,101.4,3263.7,1,154.4,2760.6,1,105.0,1503.5,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,45,1,1.0000,843.8,14731.4,712,16554.9,111.1,82.5,1,107.6,1627.7,1,136.3,3273.6,1,111.0,2533.3,1,113.4,3024.1,1,154.7,2738.3,1,109.8,1451.8,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,46,1,1.0000,822.3,15093.4,738,16850.6,117.6,91.0,1,109.6,1976.6,1,107.1,3283.7,1,112.0,2550.5,1,109.5,3139.8,1,165.0,2599.7,1,101.6,1452.1,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,47,1,1.0000,797.7,14351.6,711,16081.0,117.1,81.3,1,102.6,2167.3,1,102.6,2907.4,1,108.1,2181.4,1,96.7,3284.2,1,165.9,2386.4,1,104.5,1343.7,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,48,1,1.0000,807.6,14636.7,745,16388.6,120.6,93.0,1,112.1,1872.5,1,114.0,3014.4,1,104.4,2408.5,1,99.2,3563.9,1,154.4,2353.1,1,102.9,1331.3,1,
pick_up_the_chocolate_pudding_and_place_it_in_the_basket,49,1,1.0000,799.6,14231.1,707,16033.6,108.7,80.6,1,105.1,2051.8,1,114.1,2783.6,1,100.1,2046.8,1,105.6,3095.6,1,149.1,2596.7,1,116.8,1576.1,1,
